age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
30,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States
27,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,3325,0,43,United-States
22,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
47,Self-emp-not-inc,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States
61,Private,HS-grad,9,Separated,Transport-moving,Unmarried,Asian-Pac-Islander,Male,0,0,45,United-States
41,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States
19,Self-emp-not-inc,9th,5,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,Mexico
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
54,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
37,State-gov,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,30,United-States
18,Private,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
39,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
26,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States
24,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
76,Private,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,33,United-States
45,Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States
40,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States
42,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States
27,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States
26,Private,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Female,0,1594,40,United-States
40,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States
33,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
47,Private,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
69,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States
27,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,50,United-States
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States
35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States
43,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
44,Self-emp-not-inc,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,United-States
58,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,0,0,40,United-States
26,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States
28,Private,Assoc-voc,11,Never-married,Other-service,Other-relative,Black,Male,0,0,40,United-States
57,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
48,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States
37,Self-emp-not-inc,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States
41,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
53,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,35,United-States
23,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States
51,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,84,United-States
27,Local-gov,Bachelors,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States
46,Private,11th,7,Divorced,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,0,0,43,Germany
23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,United-States
21,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,35,United-States
58,Private,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0,0,35,Poland
42,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States
29,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
35,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States
24,State-gov,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States
22,Private,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
46,Private,Preschool,1,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Mexico
28,Local-gov,9th,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Trinadad&Tobago
52,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,3103,0,30,United-States
31,Private,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,30,United-States
40,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States
17,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,20,United-States
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,8,United-States
42,Local-gov,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States
21,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,25,Germany
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,50,United-States
32,Private,10th,6,Separated,Other-service,Unmarried,White,Female,0,0,42,United-States
56,Private,7th-8th,4,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States
48,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States
68,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
21,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States
22,Private,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Mexico
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
61,Private,HS-grad,9,Divorced,Adm-clerical,Other-relative,Black,Female,0,0,35,United-States
43,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States
35,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,4,United-States
31,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,United-States
44,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States
33,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,84,Taiwan
26,Private,Bachelors,13,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States
51,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
68,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Canada
42,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States
54,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,Mexico
18,Private,12th,8,Never-married,Craft-repair,Own-child,White,Male,594,0,20,United-States
50,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
51,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
28,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States
61,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany
33,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States
24,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico
51,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,20,United-States
33,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Other,Female,0,0,38,United-States
28,Private,11th,7,Divorced,Sales,Own-child,White,Male,0,0,40,United-States
45,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
20,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,1590,40,United-States
43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,7298,0,50,Mexico
19,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States
57,Private,7th-8th,4,Divorced,Transport-moving,Unmarried,White,Male,0,0,75,United-States
43,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States
30,Self-emp-not-inc,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,United-States
19,Private,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,35,United-States
36,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0,40,Iran
53,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,50,United-States
90,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,9386,0,15,United-States
61,Self-emp-not-inc,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States
69,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2267,40,United-States
26,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States
24,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,48,United-States
23,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32,Cuba
22,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,60,United-States
36,Private,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States
43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States
18,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,25,United-States
30,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,25,United-States
25,Private,Some-college,10,Never-married,Other-service,Other-relative,Other,Female,0,0,25,Ecuador
69,Private,10th,6,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,28,Peru
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States
40,State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,35,United-States
35,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States
44,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
24,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
77,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,6,United-States
36,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States
55,Local-gov,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,914,0,50,United-States
58,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,South
67,Self-emp-not-inc,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,3273,0,16,United-States
38,State-gov,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
48,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,50,United-States
46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States
54,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,5013,0,40,Vietnam
39,Private,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States
41,Self-emp-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States
32,Private,HS-grad,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States
36,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,48,United-States
49,Private,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
30,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,2829,0,40,United-States
39,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,1887,40,United-States
27,Private,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
52,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States
36,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
31,Local-gov,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,47,United-States
38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40,United-States
54,Private,Bachelors,13,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States
47,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,24,United-States
47,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Mexico
29,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States
28,Private,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,0,0,48,England
39,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States
40,Private,10th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States
48,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States
18,Private,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States
34,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States
34,State-gov,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,38,United-States
37,State-gov,Assoc-acdm,12,Divorced,Protective-serv,Not-in-family,Black,Male,0,0,38,United-States
31,Private,9th,5,Never-married,Craft-repair,Not-in-family,Other,Male,0,0,45,United-States
28,Private,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,25,United-States
56,Self-emp-not-inc,9th,5,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,3411,0,50,Columbia
28,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States
32,Private,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States
55,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
51,Local-gov,Preschool,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
32,Private,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,United-States
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States
33,Private,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States
47,Federal-gov,HS-grad,9,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,0,0,40,Puerto-Rico
45,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,0,30,United-States
27,Self-emp-not-inc,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States
23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States
46,Private,Assoc-acdm,12,Never-married,Prof-specialty,Unmarried,White,Female,0,0,36,United-States
21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,1504,40,United-States
